Created at,Total,Subtotal,item_count,total_7d_avg,items_7d_avg,total_7d_std,items_30d_avg,total_30d_avg,total_30d_std,total_90d_avg,items_90d_avg,total_90d_std,total_prev_day,total_prev_week,total_prev_month,total_prev_season,items_prev_day,items_prev_week,items_prev_month,items_prev_season,total_growth_1d,total_growth_1w,total_growth_1m,total_growth_1s,quarter,day_of_year,week_of_year,week_sin,week_cos,year_sin,year_cos,avg_order_value,avg_items_per_order,days_to_next_shopping_holiday,next_shopping_holiday,pre_holiday_period
2023-01-24 00:00:00+02:00,28583.96,28203.96,96,26724.55571428571,72.57142857142857,13308.654410827152,89.36666666666666,28346.567,11305.69796433063,,,,46313.979999999996,27318.0,18980.0,,126.0,86.0,58.0,,-0.39102707217129684,0.03243136393586643,0.48598314014752364,,1,24,4,0.7818314824680298,0.6234898018587336,0.401487989205973,0.9158642882672872,1343.0457142857142,4.571428571428571,,,0
2023-01-25 00:00:00+02:00,12214.98,11704.98,36,27145.26714285714,75.0,12677.704177305037,86.96666666666667,27791.033,11706.804192304551,,,,28203.96,8760.0,28371.0,,96.0,19.0,108.0,,-0.5849880655056949,0.33618493150684925,-0.5874315321983716,,1,25,4,0.9749279121818236,-0.22252093395631434,0.4171936026123168,0.9088176373395029,836.0699999999999,2.5714285714285716,,,0
2023-01-26 00:00:00+02:00,23896.989999999998,23296.989999999998,76,27037.697142857138,78.28571428571429,12711.494369144444,87.86666666666666,27980.699333333334,11581.542036439409,,,,11704.98,24049.98,17607.0,,36.0,53.0,49.0,,0.9903485524964586,-0.03130938154626328,0.3231663542909069,,1,26,4,0.43388373911755823,-0.900968867902419,0.4327755925504312,0.901501684131884,1012.9126086956521,3.3043478260869565,,,0
2023-01-27 00:00:00+02:00,43399.0,42949.0,146,30375.69857142857,91.42857142857143,13472.772913340741,91.33333333333333,28940.266,11589.683120630076,,,,23296.989999999998,19582.99,14162.0,,76.0,54.0,42.0,,0.8435428782859933,1.1931788761573179,2.032693122440333,,1,27,4,-0.433883739117558,-0.9009688679024191,0.4482293417404106,0.893918596519257,2045.1904761904761,6.9523809523809526,,,0
2023-01-28 00:00:00+02:00,11515.99,11115.99,34,25996.269999999997,80.0,14117.948466948039,90.6,28696.365666666665,11891.491373092009,,,,42949.0,41771.99,18433.0,,146.0,114.0,56.0,,-0.7411816340310601,-0.7338889049815438,-0.3969516627787121,,1,28,4,-0.9749279121818236,-0.2225209339563146,0.4635502709028509,0.886070621534138,926.3325,2.8333333333333335,,,0
2023-01-29 00:00:00+02:00,15230.0,14730.0,44,25473.55714285714,79.71428571428571,14508.872820276481,89.9,28545.432333333334,12043.187575751508,23234.845777777777,93.77777777777777,16603.720571528465,11115.99,18388.99,19258.0,,34.0,46.0,65.0,,0.3251181406244519,-0.19897721408299207,-0.23512306573891373,,1,29,4,-0.7818314824680299,0.6234898018587334,0.47873384011578846,0.8779600847008882,818.3333333333334,2.4444444444444446,,,0
2023-01-30 00:00:00+02:00,15447.97,14997.97,42,20999.841428571428,67.71428571428571,11535.164484935398,88.06666666666666,28232.565333333336,12274.71766641686,23314.52388888889,93.72222222222223,16546.05624104927,14730.0,46313.979999999996,24383.98,7826.9400000000005,44.0,126.0,97.0,47.0,0.018192124915139107,-0.6761675416364562,-0.38492526650694436,0.9161984121508531,1,30,5,0.0,1.0,0.4937755501599772,0.869589389346611,999.8646666666666,2.8,,,0
2023-01-31 00:00:00+02:00,36557.0,36097.0,172,22127.41857142857,78.57142857142857,12685.194645826878,90.0,28202.565333333336,12253.640046824565,23583.381666666668,95.06666666666666,16555.082091969995,14997.97,28203.96,36997.0,11899.8,42.0,96.0,114.0,51.0,1.4067923859028921,0.2798557365703256,-0.024326296726761676,2.0334123262575843,1,31,5,0.7818314824680298,0.6234898018587336,0.5086709438521044,0.8609610158889943,1504.0416666666667,7.166666666666667,,,0
2023-02-01 00:00:00+02:00,18711.0,17821.0,81,23001.135714285712,85.0,12042.005112882813,89.86666666666666,27899.565333333336,12398.21125206922,23689.060666666664,95.53333333333333,16486.704382276417,36097.0,11704.98,26911.0,8309.89,172.0,36.0,85.0,39.0,-0.5063024628085436,0.5225143485935047,-0.3377800899260526,1.1445530566589932,1,32,5,0.9749279121818236,-0.22252093395631434,0.5234156073655503,0.8520775211013093,774.8260869565217,3.5217391304347827,,,0
2023-02-02 00:00:00+02:00,32857.99,31897.989999999998,110,24229.850000000002,89.85714285714286,12507.0489303939,89.9,28171.865,12393.161346482573,23935.183555555555,96.32222222222222,16441.50958581408,17821.0,23296.989999999998,23729.0,9746.93,81.0,76.0,109.0,39.0,0.7899102182818023,0.36918932445779484,0.3442618736567069,2.2726191734217847,1,33,5,0.43388373911755823,-0.900968867902419,0.5380051715382996,0.8429415373547828,1099.9306896551723,3.793103448275862,,,0
